1.000000000000000000e+00 1.258226009469836371e-01 1.844274839277895012e-02 3.337926206175016036e-03 3.512111623241559455e-02 1.747958368362226983e-02 1.125553746320432855e-02 1.649912619266359279e-02 1.547895797467637412e-02 1.546629506879477339e-02
1.100000000000000089e+00 -1.122791565971211075e-01 1.147723294733521832e-01 5.924915084647826291e-02 8.223477828698630421e-03 3.797290239169656689e-02 3.399991525375609114e-02 3.139182032912358339e-02 2.946835873230290587e-02 2.732801563621552535e-02
1.200000000000000178e+00 4.341288291417878809e-02 3.384799284654245455e-02 2.512778983452041218e-02 2.639989314361366329e-02 3.947713036646266493e-02 4.295990306544116011e-02 3.637825983461946688e-02 4.322537992861644196e-02 4.214631192310579894e-02
1.300000000000000044e+00 2.435120826121383031e-01 2.335071839164163526e-02 1.476607820967166529e-01 4.911036794193342908e-02 6.140721883020429372e-02 5.207448452716269965e-02 5.601057595511608339e-02 5.702913967302438575e-02 5.525592224459410784e-02
1.400000000000000133e+00 5.460729284475729362e-02 7.406485660487539813e-02 9.386464880534137190e-02 7.557796776933568828e-02 6.002495179749788023e-02 6.146647423234259666e-02 6.602125475730832860e-02 7.346436978309681121e-02 7.050674759764430366e-02
1.500000000000000000e+00 1.418673414696208779e-01 1.066392637444080471e-01 6.741640444778798646e-02 9.215858564565197752e-02 7.909300512168251918e-02 8.411905908408293109e-02 9.214923923892608115e-02 8.583491690068915936e-02 8.556696365678978511e-02
1.600000000000000089e+00 2.061427710699084703e-01 7.640080530685658400e-02 1.641659378759335319e-01 6.649978763137889826e-02 1.192971662455423465e-01 1.101824347960098371e-01 9.641125933369938672e-02 1.021599169142557578e-01 1.012299221280654610e-01
1.700000000000000178e+00 1.374172071078711144e-01 6.591712931057150393e-02 7.164624902288416197e-02 9.910264991800653289e-02 1.041161738803486891e-01 1.125766770324050509e-01 1.208981175830806665e-01 1.173053203051296761e-01 1.163172512362767447e-01
1.800000000000000044e+00 -3.624294040785216997e-02 1.170961768019125743e-01 1.621088551729732430e-01 1.192757442026695647e-01 1.226268844548786818e-01 1.224082603258089819e-01 1.286162074327012184e-01 1.324104117224843002e-01 1.336775434952724717e-01
1.900000000000000133e+00 2.447358539912078967e-01 2.347061793831911880e-01 1.554569374536626525e-01 1.534583581635240446e-01 1.446521703419627325e-01 1.611666611240444580e-01 1.480033799817734030e-01 1.479486645654625177e-01 1.467469229679222165e-01
2.000000000000000000e+00 3.074169040650395757e-01 1.555865478819813963e-01 1.293613309436980607e-01 1.651606819001455728e-01 1.575775045272379826e-01 1.579082522284401269e-01 1.591564007980799389e-01 1.597039855548263720e-01 1.617558438194490744e-01
2.100000000000000089e+00 1.474905889755139254e-01 1.034416842179567975e-01 1.559662697145842714e-01 1.688507625234264842e-01 1.657890898970854621e-01 1.758662492142122613e-01 1.784968413631183859e-01 1.724195913200491925e-01 1.736548185817083367e-01
2.200000000000000178e+00 2.060638282129723109e-01 1.938901188817055976e-01 1.677701035793599249e-01 1.918854424352070265e-01 1.748785907052639310e-01 1.932687660651942751e-01 1.816380624398963861e-01 1.829788548965607942e-01 1.842192442864162283e-01
2.300000000000000266e+00 1.633513506448767416e-01 1.044405369403911543e-01 2.722825785241655971e-01 2.086251013516263741e-01 1.915833189186431640e-01 1.904042303123090474e-01 1.912879196260537928e-01 1.932505971654899790e-01 1.942548319298701420e-01
2.400000000000000355e+00 4.594655360286051260e-02 9.819796745270940874e-02 2.442473004147713289e-01 2.179279741312905860e-01 1.993071407371477533e-01 1.973229029846513549e-01 2.056373019821367276e-01 1.993882844810828392e-01 2.003528744225355485e-01
2.500000000000000000e+00 1.809592727723792760e-01 2.156931860041437776e-01 2.471178755604040711e-01 1.906015701768980219e-01 2.103679707307120617e-01 2.007540865543809561e-01 2.157262894434514855e-01 2.061238370267602926e-01 2.067745694712504745e-01
2.600000000000000089e+00 3.093036888492419201e-01 2.447527190128112873e-01 2.102958312499116633e-01 2.342237024947998458e-01 1.997314261452271533e-01 2.147699043915058115e-01 2.096984209261093246e-01 2.063103762715947920e-01 2.090073671452429560e-01
2.700000000000000178e+00 1.926688860312472384e-01 1.900494484687856867e-01 1.821991543212346520e-01 2.007346038867770799e-01 2.066201747395816080e-01 2.088383339652028492e-01 2.129418974257517583e-01 2.093883449951364772e-01 2.086503431488428706e-01
2.800000000000000266e+00 2.087942975922274791e-01 1.111107149884956874e-01 1.931140387749746001e-01 2.144341542403404854e-01 2.174988437284634812e-01 2.119263721585545879e-01 2.076371612978973880e-01 2.109964883962489601e-01 2.062242732931105771e-01
2.900000000000000355e+00 1.788272133121856511e-01 1.992537093385307878e-01 2.218888801443205383e-01 2.071091638075214791e-01 2.198226727931464897e-01 2.076701406253390336e-01 2.047679886987423259e-01 2.026841352014170927e-01 2.018563498803710721e-01
3.000000000000000000e+00 2.967878388090540720e-01 2.823414594593698368e-01 2.207218157186904839e-01 1.939379016739039840e-01 2.075534490232582296e-01 1.897815946410159049e-01 2.001000503156853683e-01 1.945934913104296893e-01 1.972823854494045459e-01
3.100000000000000089e+00 1.679821909857101281e-01 1.592652908670026957e-01 1.254072593281446713e-01 2.007169001332978209e-01 2.053168882128014738e-01 1.811241754467070864e-01 1.830194082264501865e-01 1.833964425651990471e-01 1.852626299607935956e-01
3.200000000000000178e+00 1.332757248181192788e-01 2.294303163365853382e-01 2.146411400016346727e-01 1.805769696721416240e-01 1.617207880270006004e-01 1.618311473434476400e-01 1.718791090378378461e-01 1.742957372463311005e-01 1.728644511445348586e-01
3.300000000000000266e+00 3.023512619057606154e-01 2.246900519247401196e-01 1.741307829884148617e-01 1.470599358253256161e-01 1.671864036315682533e-01 1.415048726902019549e-01 1.554758582810947531e-01 1.517138269798828376e-01 1.550357653286768278e-01
3.400000000000000355e+00 2.786861207954111075e-02 1.818821635010005322e-01 1.184028983466685891e-01 1.403469981660259158e-01 1.170261885966580317e-01 1.311523802956066354e-01 1.383230134977245784e-01 1.335701903585248262e-01 1.363770412242393537e-01
3.500000000000000000e+00 1.621892383523461378e-01 1.285375172986543135e-01 8.446641572726826253e-02 1.051574660560701674e-01 1.318125283384834756e-01 1.072984468983067680e-01 1.170867058544715622e-01 1.152080743362468018e-01 1.137583252703694842e-01
3.600000000000000089e+00 5.112403479571543674e-02 2.461122401126503156e-02 9.550068984029760899e-02 8.230485022880143497e-02 8.375465114408828238e-02 8.944641933340295725e-02 8.888044081890279779e-02 9.037667961448139775e-02 8.932444405135238352e-02
3.700000000000000178e+00 1.886914064801276381e-01 4.848094556405874167e-02 7.428333731739861223e-02 6.407888723105144291e-02 5.920687516962340469e-02 6.826093295937930849e-02 5.725786583293893117e-02 6.076787496592306326e-02 6.017826604948357111e-02
3.800000000000000266e+00 -7.908984057509761689e-03 -3.097853787976301287e-02 1.256613911197257752e-02 2.329572005237164761e-02 2.119138202530686244e-02 3.013319827084888491e-02 3.128113687393144215e-02 3.072609512385365144e-02 3.049451444754229523e-02
3.900000000000000355e+00 6.098844302373652992e-02 1.145777839891345407e-01 -2.347698516773238930e-02 7.952491420216619214e-03 -3.826985270778740338e-03 -5.442102213947830683e-03 -5.284452369344689628e-03 1.436853675340117251e-03 -3.226272428375570774e-03
4.000000000000000000e+00 -7.200262962229431185e-02 -5.727369039276265089e-02 -6.953601083684619877e-02 -3.356087003034519817e-02 -1.392942799977992668e-02 -2.532615943127701497e-02 -4.468099312482536056e-02 -3.852292932040808637e-02 -3.690811925422234074e-02
4.100000000000000533e+00 -2.091520974915972442e-02 -1.354467200060522902e-01 -6.543531444078876103e-02 -7.210736518126267813e-02 -8.273393518380212086e-02 -8.462545742879390431e-02 -8.392943543761285929e-02 -7.703006202716281003e-02 -7.705501313642480754e-02
4.200000000000000178e+00 -5.855188185265038786e-02 -1.396787100167574680e-01 -1.364554378902066434e-01 -1.212971787672042639e-01 -1.211101756216876879e-01 -1.209646651683588675e-01 -1.143710305592624266e-01 -1.134383784706562148e-01 -1.141070344733637054e-01
4.299999999999999822e+00 -3.750912530638665643e-02 -2.093372454715800302e-01 -1.731213324872371007e-01 -1.351386481606678125e-01 -1.612619164277919459e-01 -1.556019439094551149e-01 -1.548912528631736230e-01 -1.561436477495208031e-01 -1.561729451865294938e-01
4.400000000000000355e+00 -1.680730096900286130e-01 -1.162213105748017422e-01 -2.197296380649471637e-01 -1.913874429741492800e-01 -1.931475946650033360e-01 -1.997243850216334771e-01 -1.915437989115810480e-01 -2.004685215466611159e-01 -1.991956259638728577e-01
4.500000000000000000e+00 -1.300452529767683885e-01 -1.571433377266997500e-01 -2.698558689002676925e-01 -2.544042253138126819e-01 -2.280316888846533885e-01 -2.479378216812022917e-01 -2.428555210573070666e-01 -2.407556514243043844e-01 -2.430288059019390934e-01
4.600000000000000533e+00 -3.314348799579551197e-01 -2.644008539247334477e-01 -2.911584018537675123e-01 -2.745612477225502501e-01 -2.982677279352266009e-01 -2.953693064285401459e-01 -2.859045704967714818e-01 -2.878222785810073403e-01 -2.905093839060222671e-01
4.700000000000000178e+00 -2.220214893508810627e-01 -3.666729615688857358e-01 -3.319635863848142132e-01 -3.396811037329290350e-01 -3.252750223023442855e-01 -3.325613117645148109e-01 -3.339228664098394250e-01 -3.328505649960819546e-01 -3.372925430236751732e-01
4.800000000000000711e+00 -5.194882695986570154e-01 -3.572483475558934085e-01 -4.101134270083863220e-01 -3.841050920393941914e-01 -3.919505394466402115e-01 -3.841130556177577704e-01 -3.808809214723234970e-01 -3.813077364380458301e-01 -3.823804418760995416e-01
4.900000000000000355e+00 -4.701221341778937801e-01 -4.895296812266695108e-01 -4.031276569264500842e-01 -4.496874929403941734e-01 -4.389829125378636454e-01 -4.303908353024436528e-01 -4.301419222934274589e-01 -4.296900923561058905e-01 -4.295736406421544751e-01
5.000000000000000000e+00 -3.995174392502348071e-01 -4.431198008938224131e-01 -4.546513835037294116e-01 -4.927792223699783980e-01 -4.752331515014894259e-01 -4.742064320384004605e-01 -4.759486820418750708e-01 -4.746045337438089540e-01 -4.757156845674861412e-01
5.100000000000000533e+00 -5.246569452392335631e-01 -5.397067743407013563e-01 -5.413020257184733008e-01 -5.222919586927390334e-01 -5.253568435006993331e-01 -5.313923113318234082e-01 -5.235960656896953003e-01 -5.209478229059935073e-01 -5.236304306660325425e-01
5.200000000000000178e+00 -4.659832385467330140e-01 -5.494291211061844704e-01 -5.380118993202885891e-01 -5.541666403559891707e-01 -5.586656976419195342e-01 -5.762387444410768111e-01 -5.662597934430299018e-01 -5.694268003253422084e-01 -5.691237933998808396e-01
5.300000000000000711e+00 -7.703351556047228765e-01 -6.637998843680977812e-01 -6.627401101832636199e-01 -6.221627245522362015e-01 -6.327306267820128616e-01 -6.122301228246243010e-01 -6.102402505163798674e-01 -6.152716198657983693e-01 -6.136697113712112905e-01
5.400000000000000355e+00 -7.075062486155371255e-01 -6.176646493376789504e-01 -6.927037721393149994e-01 -6.427558748172208514e-01 -6.386397990284432558e-01 -6.516896988134679436e-01 -6.588531751255717328e-01 -6.565234819321488224e-01 -6.579204166383235686e-01
5.500000000000000000e+00 -6.950293149886618282e-01 -7.175033894633012777e-01 -7.240392675920442889e-01 -6.958497486656636255e-01 -7.078169996265473163e-01 -7.054467098689740645e-01 -6.994824657026756931e-01 -7.020462661572144381e-01 -7.000899181612285638e-01
5.600000000000000533e+00 -7.439903504462600514e-01 -7.838430572392256490e-01 -7.352146624887976323e-01 -7.318850648611598952e-01 -7.496690223019961685e-01 -7.460398873077084270e-01 -7.415482464466126578e-01 -7.407879972865762941e-01 -7.411361333490500414e-01
5.700000000000000178e+00 -7.730553840813336741e-01 -7.221726173028338858e-01 -7.838135585472318922e-01 -7.564456520878983792e-01 -7.664120689214752868e-01 -7.828861893749102796e-01 -7.802023418428080115e-01 -7.843709191872968445e-01 -7.814620981665821864e-01
5.800000000000000711e+00 -8.687128955132639163e-01 -8.833965645091037544e-01 -8.394863843545781190e-01 -8.190602468999457209e-01 -8.246632064835195397e-01 -8.160813171124160492e-01 -8.171620633534795175e-01 -8.173225887622155295e-01 -8.160931495056961138e-01
5.900000000000000355e+00 -8.700877386281703485e-01 -8.664024359283575283e-01 -7.811331754197603505e-01 -8.541280936107843447e-01 -8.595294384865327375e-01 -8.547009238749559978e-01 -8.550258230463995135e-01 -8.529349444711666894e-01 -8.538361555171122275e-01
6.000000000000000000e+00 -8.903690591095415607e-01 -8.843226540929826074e-01 -9.008534094748609222e-01 -8.846235152531083390e-01 -8.821064097660866743e-01 -8.974134222759043711e-01 -8.871695354869844063e-01 -8.853190778993097476e-01 -8.836525629991466291e-01
6.100000000000000533e+00 -8.947299225863621919e-01 -7.972701648142426212e-01 -9.116366979974633855e-01 -9.291714991032247184e-01 -9.003165617052619751e-01 -8.993410314913118375e-01 -9.109534484841376178e-01 -9.139065312287227849e-01 -9.144084975352969602e-01
6.200000000000000178e+00 -1.065182877589072596e+00 -1.019093543369469002e+00 -9.781020604444031763e-01 -9.274006900811803122e-01 -9.400290159917034094e-01 -9.444716674985683680e-01 -9.448245712519302009e-01 -9.438464981663345910e-01 -9.432278980813937341e-01
6.300000000000000711e+00 -1.058372659365415913e+00 -9.928037510980664004e-01 -9.986222919577323331e-01 -9.535403828677680993e-01 -9.666706638155306841e-01 -9.565271934853351032e-01 -9.646228358208753795e-01 -9.647205620151415584e-01 -9.648022487409662062e-01
6.400000000000000355e+00 -9.010250904297369967e-01 -1.067409025973491854e+00 -1.020532531705619528e+00 -9.794918895340939402e-01 -9.902111795227234170e-01 -9.853920530062746375e-01 -9.868465437385703920e-01 -9.900795908856152572e-01 -9.857931828418666775e-01
6.500000000000000000e+00 -9.054031991272423197e-01 -9.331181942892283754e-01 -9.933277256157665436e-01 -1.032347371517169377e+00 -1.011345379243931975e+00 -1.011862670114638041e+00 -1.003546832938701172e+00 -1.006741938217177834e+00 -1.006533076905782975e+00
6.600000000000000533e+00 -1.073552209146054537e+00 -1.002882866497840642e+00 -1.053427987575525693e+00 -1.023773445075080613e+00 -1.012782461285105073e+00 -1.019206345059213703e+00 -1.023621078765432957e+00 -1.021385696345897154e+00 -1.020718174744498219e+00
6.700000000000000178e+00 -1.136376027853226223e+00 -1.058781667666647275e+00 -1.045133276812492573e+00 -1.037874354601873828e+00 -1.035291483557563064e+00 -1.033554338012890872e+00 -1.037059345056029036e+00 -1.029955673202065602e+00 -1.035186587298965843e+00
6.800000000000000711e+00 -1.002701092172490149e+00 -1.013846112012666056e+00 -1.051622129255428417e+00 -1.021340730651830508e+00 -1.055068793676811945e+00 -1.043166958550809875e+00 -1.042994881337794499e+00 -1.043965798011675217e+00 -1.042143530308809796e+00
6.900000000000000355e+00 -1.270666666009080625e+00 -9.062866201399074617e-01 -1.067111208976402770e+00 -1.029332285304845662e+00 -1.036035209993807049e+00 -1.052231142712802825e+00 -1.047367358859105479e+00 -1.049850631163411707e+00 -1.049173284795555938e+00
7.000000000000000000e+00 -1.027109981311530307e+00 -1.060840732546787457e+00 -1.093923605491937234e+00 -1.052006491617844430e+00 -1.050725610537352361e+00 -1.057226515485179208e+00 -1.056704885332354849e+00 -1.053672427807142542e+00 -1.051807516430762979e+00
7.100000000000000533e+00 -1.127651008267147148e+00 -9.884878610088345674e-01 -1.025768355003816135e+00 -1.047247716539770002e+00 -1.043316200885201050e+00 -1.053021320396277272e+00 -1.052176118383094439e+00 -1.052047332322244122e+00 -1.050894407588051305e+00
7.200000000000000178e+00 -1.095269419413965162e+00 -1.030106539991337833e+00 -1.072141398601744511e+00 -1.042520499982732218e+00 -1.036344566761087993e+00 -1.055291712896184508e+00 -1.045051460869671711e+00 -1.052632357833568344e+00 -1.049750458870650993e+00
7.300000000000000711e+00 -1.049214964222602076e+00 -1.055102588182483814e+00 -9.987752404578037480e-01 -1.025454290698306847e+00 -1.040649513024200612e+00 -1.046230866779241486e+00 -1.045745072846604673e+00 -1.044254167014246448e+00 -1.044762986840483743e+00
7.400000000000000355e+00 -9.153664086099908559e-01 -1.066829105797691302e+00 -9.861371598175672215e-01 -1.037996502525883935e+00 -1.032463474172408358e+00 -1.043415467627638815e+00 -1.042366701895562464e+00 -1.038242275689237104e+00 -1.039403046917173112e+00
7.500000000000000000e+00 -1.079050079752404745e+00 -1.098974158753663222e+00 -1.009635358867508659e+00 -1.035181819373088397e+00 -1.023690425553243522e+00 -1.019204122576724103e+00 -1.025329487175730803e+00 -1.030605550831255268e+00 -1.030468598108625455e+00
7.600000000000000533e+00 -1.107679356164130269e+00 -8.808493245142047234e-01 -1.032353766883164159e+00 -1.023155909255186957e+00 -1.005529298284750350e+00 -1.014795948515527790e+00 -1.018289579143339507e+00 -1.015050171817000635e+00 -1.017516675369568135e+00
7.700000000000000178e+00 -1.116737127341503655e+00 -9.767964173919925219e-01 -1.013722406007708576e+00 -1.010165346604154246e+00 -1.012684144825642285e+00 -1.007407505842903728e+00 -1.000867198054494978e+00 -1.005619165946257221e+00 -1.005293351690271564e+00
7.800000000000000711e+00 -9.542195817150755932e-01 -9.994433818563304150e-01 -9.817484826681052157e-01 -1.007642343549810970e+00 -9.972982299638234460e-01 -9.854802222816516633e-01 -9.949310711793059037e-01 -9.924981648293406122e-01 -9.916445459483874680e-01
7.900000000000000355e+00 -1.007031136410334593e+00 -8.904424919556153117e-01 -9.584605936674930327e-01 -9.711406487337592708e-01 -9.595135585535436995e-01 -9.711606236390792901e-01 -9.730091917886761754e-01 -9.750972376086979310e-01 -9.748371586988038295e-01
8.000000000000000000e+00 -8.771139384216537493e-01 -9.766992140928965060e-01 -9.342181271095496564e-01 -9.444037234084134980e-01 -9.614633433997413769e-01 -9.667701325927473555e-01 -9.560694775213032237e-01 -9.601291284558886030e-01 -9.572611306512270879e-01
8.099999999999999645e+00 -9.908984391872779351e-01 -9.482436073583395686e-01 -9.696597176858861022e-01 -9.159318018520863358e-01 -9.471598872268740532e-01 -9.509967068658702338e-01 -9.358403659132571439e-01 -9.394081251444167391e-01 -9.415509994630291146e-01
8.200000000000001066e+00 -9.932652964991737221e-01 -9.105282005135064693e-01 -8.945469820297872188e-01 -9.210281478349819917e-01 -9.054963193299835345e-01 -9.216575805420049727e-01 -9.234740103386774868e-01 -9.216726118527311939e-01 -9.243001742743691684e-01
8.300000000000000711e+00 -1.090969459922695339e+00 -8.793870809793030707e-01 -9.132764322006695634e-01 -8.868263359611628927e-01 -9.078974574288559696e-01 -9.034307641763005270e-01 -9.082795345881314875e-01 -9.073910882971206737e-01 -9.067041315635068210e-01
8.400000000000000355e+00 -1.030791614769342779e+00 -8.970059090478870178e-01 -9.206671641307212495e-01 -8.855720256177542771e-01 -8.901831753571828321e-01 -8.859379105582472214e-01 -8.851226842413275619e-01 -8.900296053570155852e-01 -8.852060251599247476e-01
8.500000000000000000e+00 -8.257828411076023611e-01 -8.253846865755738449e-01 -8.832894066638349306e-01 -8.347399583871394357e-01 -8.769224716681609522e-01 -8.708650648526757854e-01 -8.710495433971549017e-01 -8.685103667333267108e-01 -8.673618258136107650e-01
8.599999999999999645e+00 -9.363462026813527128e-01 -8.814730634646242846e-01 -8.859763248457024343e-01 -8.535386170522357707e-01 -8.509593690514272168e-01 -8.533883729791631456e-01 -8.556460112615279501e-01 -8.513795762361989761e-01 -8.530315568859265785e-01
8.700000000000001066e+00 -8.337463493834378347e-01 -7.941685010413807033e-01 -8.454247597732020836e-01 -8.063940603102319749e-01 -8.345011625418725654e-01 -8.345437652923295424e-01 -8.376251520260332706e-01 -8.364970782018981144e-01 -8.340674764784605788e-01
8.800000000000000711e+00 -7.698110826525960126e-01 -7.947334933563552362e-01 -8.541046857937943937e-01 -8.379414718858427813e-01 -8.309057785120818052e-01 -8.175808654750198468e-01 -8.128343233566874826e-01 -8.205024996418208705e-01 -8.195694082534266123e-01
8.900000000000000355e+00 -9.487272763679367449e-01 -8.603687635870111983e-01 -8.171273203006053087e-01 -7.903866509749962743e-01 -8.194178364983164542e-01 -8.131446801851915929e-01 -8.025525383568165028e-01 -8.048965340735427798e-01 -8.040429744965729153e-01
9.000000000000000000e+00 -8.451162252830271004e-01 -7.464045653736949282e-01 -8.784482431052317297e-01 -7.997979753464716790e-01 -8.005724816308583680e-01 -8.027119503307029724e-01 -7.892098592425755843e-01 -7.945748608628621090e-01 -7.932333445170688391e-01
9.099999999999999645e+00 -7.049521095058698394e-01 -8.174144157110353470e-01 -7.209516387844235874e-01 -7.689657355398779037e-01 -7.842437952985292782e-01 -7.808796780104511059e-01 -7.830194310232895250e-01 -7.825664937351912709e-01 -7.820781723399293783e-01
9.200000000000001066e+00 -8.507094017789624818e-01 -7.326044221239227383e-01 -7.188605585151509603e-01 -7.459141039706584930e-01 -7.870315031145908025e-01 -7.738966475582215176e-01 -7.684741160333556920e-01 -7.731269024939912970e-01 -7.726908718678917598e-01
9.300000000000000711e+00 -8.076241962259261831e-01 -7.975017789160039339e-01 -7.977757350968371908e-01 -7.724307707289721492e-01 -7.645223240935304920e-01 -7.534395994227138793e-01 -7.654445750871542442e-01 -7.628282337721583595e-01 -7.663283601458963368e-01
9.400000000000000355e+00 -7.622039612538257236e-01 -6.928308508122048570e-01 -7.584356362478693603e-01 -7.823072810142057687e-01 -7.499462744850126095e-01 -7.537228368249109245e-01 -7.578818552270349951e-01 -7.618242685596620101e-01 -7.597586422509652326e-01
9.500000000000000000e+00 -7.436896272018878040e-01 -7.579847177359494426e-01 -7.400377702172216132e-01 -7.388932365216903664e-01 -7.410656070582529731e-01 -7.548837936571007878e-01 -7.499164510716732623e-01 -7.593975654492901572e-01 -7.595541813816676369e-01
9.600000000000001421e+00 -8.257336105181057873e-01 -8.667542130153910174e-01 -7.651566848214442773e-01 -7.644369703234014102e-01 -7.669169168672638204e-01 -7.548363058292977268e-01 -7.528663301734164204e-01 -7.577588782997374262e-01 -7.582642147824423251e-01
9.700000000000001066e+00 -8.959814115865371020e-01 -7.935693511738362016e-01 -7.254990958724203409e-01 -7.674854959476641314e-01 -7.348370440953719829e-01 -7.582010430269722212e-01 -7.594005723538910235e-01 -7.571175243957407597e-01 -7.599047997148797862e-01
9.800000000000000711e+00 -8.539433377097047639e-01 -6.565889110089121461e-01 -7.236670524882236055e-01 -7.843895787664728614e-01 -7.527436354829016851e-01 -7.714456121759485363e-01 -7.648392732233311175e-01 -7.643108559638216448e-01 -7.664809253516922105e-01
9.900000000000000355e+00 -7.809040202499074601e-01 -6.780597085557864556e-01 -8.025049034205979925e-01 -7.706000047587525659e-01 -7.486015316771835737e-01 -7.770678361623225561e-01 -7.693199763409908076e-01 -7.703395190692452488e-01 -7.723125656336794487e-01
1.000000000000000000e+01 -8.359017151454509742e-01 -8.961691395327333609e-01 -7.862709968244725456e-01 -8.096494001038653243e-01 -7.867354663074012100e-01 -7.768975472305460483e-01 -7.806671876162729617e-01 -7.832784484349283316e-01 -7.819943692489401688e-01
